"PLAN_CARRIER_CODE","PLAN_FLIGHT_NUMBER","PLAN_FLIGHT_NUMBER_CHAR4","PLAN_FLIGHT_SEQ_NUMBER","PLAN_DEPARTURE_DATETIME_LOCAL","PLAN_DEPARTURE_DATE_LOCAL","PLAN_DEPARTURE_TIME_LOCAL","PLAN_DEPARTURE_DATETIME_UTC","PLAN_DEPARTURE_DATE_UTC","PLAN_DEPARTURE_TIME_UTC","PLAN_ARRIVAL_DATETIME_LOCAL","PLAN_ARRIVAL_DATE_LOCAL","PLAN_ARRIVAL_TIME_LOCAL","PLAN_ARRIVAL_DATETIME_UTC","PLAN_ARRIVAL_DATE_UTC","PLAN_ARRIVAL_TIME_UTC","PLAN_DEPARTURE_STATION","PLAN_ARRIVAL_STATION","PLAN_START_OF_OPERATION","PLAN_END_OF_OPERATION","PLAN_DAYS_OF_OPERATION","PLAN_AC_OWNER","PLAN_SERVICE_TYPE","PLAN_AC_TYPE"
"AY",1332,"1332","01",25.11.2017 10:20:00,25.11.2017 00:00:00,01.01.1900 10:20:00,25.11.2017 10:20:00,25.11.2017 00:00:00,01.01.1900 10:20:00,25.11.2017 15:15:00,25.11.2017 00:00:00,01.01.1900 15:15:00,25.11.2017 13:15:00,25.11.2017 00:00:00,01.01.1900 13:15:00,"LHR","HEL",29.10.2017 00:00:00,24.12.2017 00:00:00,"1234567","AY","J","359"
"AY",533,"0533","01",25.11.2017 12:20:00,25.11.2017 00:00:00,01.01.1900 12:20:00,25.11.2017 10:20:00,25.11.2017 00:00:00,01.01.1900 10:20:00,25.11.2017 13:40:00,25.11.2017 00:00:00,01.01.1900 13:40:00,25.11.2017 11:40:00,25.11.2017 00:00:00,01.01.1900 11:40:00,"HEL","RVN",29.10.2017 00:00:00,24.03.2018 00:00:00,"     67","AY","J","321"
"AY",1752,"1752","01",25.11.2017 11:25:00,25.11.2017 00:00:00,01.01.1900 11:25:00,25.11.2017 10:25:00,25.11.2017 00:00:00,01.01.1900 10:25:00,25.11.2017 15:30:00,25.11.2017 00:00:00,01.01.1900 15:30:00,25.11.2017 13:30:00,25.11.2017 00:00:00,01.01.1900 13:30:00,"MXP","HEL",19.11.2017 00:00:00,26.11.2017 00:00:00,"     67","AY","J","320"
"AY",1222,"1222","01",25.11.2017 11:25:00,25.11.2017 00:00:00,01.01.1900 11:25:00,25.11.2017 10:25:00,25.11.2017 00:00:00,01.01.1900 10:25:00,25.11.2017 14:35:00,25.11.2017 00:00:00,01.01.1900 14:35:00,25.11.2017 12:35:00,25.11.2017 00:00:00,01.01.1900 12:35:00,"PRG","HEL",25.11.2017 00:00:00,01.12.2017 00:00:00," 2 456 ","AY","J","321"
"AY",1932,"1932","01",25.11.2017 13:30:00,25.11.2017 00:00:00,01.01.1900 13:30:00,25.11.2017 10:30:00,25.11.2017 00:00:00,01.01.1900 10:30:00,25.11.2017 16:15:00,25.11.2017 00:00:00,01.01.1900 16:15:00,25.11.2017 14:15:00,25.11.2017 00:00:00,01.01.1900 14:15:00,"GZP","HEL",04.11.2017 00:00:00,09.12.2017 00:00:00,"     6 ","AY","J","320"
"AY",1252,"1252","01",25.11.2017 11:35:00,25.11.2017 00:00:00,01.01.1900 11:35:00,25.11.2017 10:35:00,25.11.2017 00:00:00,01.01.1900 10:35:00,25.11.2017 14:55:00,25.11.2017 00:00:00,01.01.1900 14:55:00,25.11.2017 12:55:00,25.11.2017 00:00:00,01.01.1900 12:55:00,"BUD","HEL",25.11.2017 00:00:00,30.11.2017 00:00:00,"1234 6 ","AY","J","320"
"AY",1412,"1412","01",25.11.2017 11:35:00,25.11.2017 00:00:00,01.01.1900 11:35:00,25.11.2017 10:35:00,25.11.2017 00:00:00,01.01.1900 10:35:00,25.11.2017 15:10:00,25.11.2017 00:00:00,01.01.1900 15:10:00,25.11.2017 13:10:00,25.11.2017 00:00:00,01.01.1900 13:10:00,"FRA","HEL",21.11.2017 00:00:00,25.11.2017 00:00:00," 23  6 ","AY","J","319"
"AY",437,"0437","01",25.11.2017 12:40:00,25.11.2017 00:00:00,01.01.1900 12:40:00,25.11.2017 10:40:00,25.11.2017 00:00:00,01.01.1900 10:40:00,25.11.2017 13:45:00,25.11.2017 00:00:00,01.01.1900 13:45:00,25.11.2017 11:45:00,25.11.2017 00:00:00,01.01.1900 11:45:00,"HEL","OUL",19.11.2017 00:00:00,26.11.2017 00:00:00,"     67","AY","J","320"
"AY",1302,"1302","01",25.11.2017 11:45:00,25.11.2017 00:00:00,01.01.1900 11:45:00,25.11.2017 10:45:00,25.11.2017 00:00:00,01.01.1900 10:45:00,25.11.2017 15:05:00,25.11.2017 00:00:00,01.01.1900 15:05:00,25.11.2017 13:05:00,25.11.2017 00:00:00,01.01.1900 13:05:00,"AMS","HEL",29.10.2017 00:00:00,24.12.2017 00:00:00,"1234567","AY","J","32B"
"AY",1402,"1402","01",25.11.2017 12:00:00,25.11.2017 00:00:00,01.01.1900 12:00:00,25.11.2017 11:00:00,25.11.2017 00:00:00,01.01.1900 11:00:00,25.11.2017 15:35:00,25.11.2017 00:00:00,01.01.1900 15:35:00,25.11.2017 13:35:00,25.11.2017 00:00:00,01.01.1900 13:35:00,"MUC","HEL",04.11.2017 00:00:00,24.03.2018 00:00:00,"     6 ","AY","J","320"
"AY",1574,"1574","01",25.11.2017 12:20:00,25.11.2017 00:00:00,01.01.1900 12:20:00,25.11.2017 11:20:00,25.11.2017 00:00:00,01.01.1900 11:20:00,25.11.2017 16:15:00,25.11.2017 00:00:00,01.01.1900 16:15:00,25.11.2017 14:15:00,25.11.2017 00:00:00,01.01.1900 14:15:00,"CDG","HEL",29.10.2017 00:00:00,24.12.2017 00:00:00,"1234567","AY","J","320"
"AY",637,"0637","03",25.11.2017 13:20:00,25.11.2017 00:00:00,01.01.1900 13:20:00,25.11.2017 11:20:00,25.11.2017 00:00:00,01.01.1900 11:20:00,25.11.2017 14:50:00,25.11.2017 00:00:00,01.01.1900 14:50:00,25.11.2017 12:50:00,25.11.2017 00:00:00,01.01.1900 12:50:00,"IVL","HEL",29.10.2017 00:00:00,29.11.2017 00:00:00,"1234567","AY","J","321"
"AY",637,"0637","03",25.11.2017 13:20:00,25.11.2017 00:00:00,01.01.1900 13:20:00,25.11.2017 11:20:00,25.11.2017 00:00:00,01.01.1900 11:20:00,25.11.2017 14:45:00,25.11.2017 00:00:00,01.01.1900 14:45:00,25.11.2017 12:45:00,25.11.2017 00:00:00,01.01.1900 12:45:00,"KTT","HEL",18.11.2017 00:00:00,25.11.2017 00:00:00,"     6 ","AY","J","321"
"AY",1692,"1692","01",25.11.2017 11:30:00,25.11.2017 00:00:00,01.01.1900 11:30:00,25.11.2017 11:30:00,25.11.2017 00:00:00,01.01.1900 11:30:00,25.11.2017 19:50:00,25.11.2017 00:00:00,01.01.1900 19:50:00,25.11.2017 17:50:00,25.11.2017 00:00:00,01.01.1900 17:50:00,"TFS","HEL",01.11.2017 00:00:00,24.03.2018 00:00:00,"  3  6 ","AY","J","32B"
"AY",486,"0486","01",25.11.2017 13:35:00,25.11.2017 00:00:00,01.01.1900 13:35:00,25.11.2017 11:35:00,25.11.2017 00:00:00,01.01.1900 11:35:00,25.11.2017 14:45:00,25.11.2017 00:00:00,01.01.1900 14:45:00,25.11.2017 12:45:00,25.11.2017 00:00:00,01.01.1900 12:45:00,"KAO","HEL",25.11.2017 00:00:00,28.11.2017 00:00:00," 2   67","AY","J","320"
"AY",864,"0864","01",25.11.2017 12:55:00,25.11.2017 00:00:00,01.01.1900 12:55:00,25.11.2017 11:55:00,25.11.2017 00:00:00,01.01.1900 11:55:00,25.11.2017 15:20:00,25.11.2017 00:00:00,01.01.1900 15:20:00,25.11.2017 13:20:00,25.11.2017 00:00:00,01.01.1900 13:20:00,"GOT","HEL",29.10.2017 00:00:00,24.03.2018 00:00:00,"     67","AY","J","319"
"AY",1335,"1335","01",25.11.2017 14:00:00,25.11.2017 00:00:00,01.01.1900 14:00:00,25.11.2017 12:00:00,25.11.2017 00:00:00,01.01.1900 12:00:00,25.11.2017 15:10:00,25.11.2017 00:00:00,01.01.1900 15:10:00,25.11.2017 15:10:00,25.11.2017 00:00:00,01.01.1900 15:10:00,"HEL","LHR",04.11.2017 00:00:00,24.03.2018 00:00:00,"     6 ","AY","J","319"
"AY",808,"0808","01",25.11.2017 13:00:00,25.11.2017 00:00:00,01.01.1900 13:00:00,25.11.2017 12:00:00,25.11.2017 00:00:00,01.01.1900 12:00:00,25.11.2017 15:00:00,25.11.2017 00:00:00,01.01.1900 15:00:00,25.11.2017 13:00:00,25.11.2017 00:00:00,01.01.1900 13:00:00,"ARN","HEL",04.11.2017 00:00:00,24.03.2018 00:00:00,"     6 ","AY","J","32B"
"AY",1144,"1144","01",25.11.2017 13:05:00,25.11.2017 00:00:00,01.01.1900 13:05:00,25.11.2017 12:05:00,25.11.2017 00:00:00,01.01.1900 12:05:00,25.11.2017 15:45:00,25.11.2017 00:00:00,01.01.1900 15:45:00,25.11.2017 13:45:00,25.11.2017 00:00:00,01.01.1900 13:45:00,"WAW","HEL",25.11.2017 00:00:00,02.12.2017 00:00:00,"     6 ","AY","J","319"
"AY",1434,"1434","01",25.11.2017 13:05:00,25.11.2017 00:00:00,01.01.1900 13:05:00,25.11.2017 12:05:00,25.11.2017 00:00:00,01.01.1900 12:05:00,25.11.2017 16:00:00,25.11.2017 00:00:00,01.01.1900 16:00:00,25.11.2017 14:00:00,25.11.2017 00:00:00,01.01.1900 14:00:00,"TXL","HEL",19.11.2017 00:00:00,25.11.2017 00:00:00,"1  4567","AY","J","321"
"AY",534,"0534","01",25.11.2017 14:10:00,25.11.2017 00:00:00,01.01.1900 14:10:00,25.11.2017 12:10:00,25.11.2017 00:00:00,01.01.1900 12:10:00,25.11.2017 15:30:00,25.11.2017 00:00:00,01.01.1900 15:30:00,25.11.2017 13:30:00,25.11.2017 00:00:00,01.01.1900 13:30:00,"RVN","HEL",29.10.2017 00:00:00,24.03.2018 00:00:00,"     67","AY","J","321"
"AY",5,"0005","01",25.11.2017 14:10:00,25.11.2017 00:00:00,01.01.1900 14:10:00,25.11.2017 12:10:00,25.11.2017 00:00:00,01.01.1900 12:10:00,25.11.2017 15:55:00,25.11.2017 00:00:00,01.01.1900 15:55:00,25.11.2017 20:55:00,25.11.2017 00:00:00,01.01.1900 20:55:00,"HEL","JFK",05.11.2017 00:00:00,10.03.2018 00:00:00,"1234567","AY","J","333"
"AY",914,"0914","01",25.11.2017 13:15:00,25.11.2017 00:00:00,01.01.1900 13:15:00,25.11.2017 12:15:00,25.11.2017 00:00:00,01.01.1900 12:15:00,25.11.2017 15:40:00,25.11.2017 00:00:00,01.01.1900 15:40:00,25.11.2017 13:40:00,25.11.2017 00:00:00,01.01.1900 13:40:00,"OSL","HEL",29.10.2017 00:00:00,24.12.2017 00:00:00,"1234567","AY","J","319"
"AY",438,"0438","01",25.11.2017 14:15:00,25.11.2017 00:00:00,01.01.1900 14:15:00,25.11.2017 12:15:00,25.11.2017 00:00:00,01.01.1900 12:15:00,25.11.2017 15:15:00,25.11.2017 00:00:00,01.01.1900 15:15:00,25.11.2017 13:15:00,25.11.2017 00:00:00,01.01.1900 13:15:00,"OUL","HEL",19.11.2017 00:00:00,26.11.2017 00:00:00," 2   67","AY","J","320"
"AY",954,"0954","01",25.11.2017 13:15:00,25.11.2017 00:00:00,01.01.1900 13:15:00,25.11.2017 12:15:00,25.11.2017 00:00:00,01.01.1900 12:15:00,25.11.2017 15:50:00,25.11.2017 00:00:00,01.01.1900 15:50:00,25.11.2017 13:50:00,25.11.2017 00:00:00,01.01.1900 13:50:00,"CPH","HEL",17.11.2017 00:00:00,29.11.2017 00:00:00,"123 567","AY","J","319"
"AY",1700,"1700","01",25.11.2017 13:15:00,25.11.2017 00:00:00,01.01.1900 13:15:00,25.11.2017 13:15:00,25.11.2017 00:00:00,01.01.1900 13:15:00,25.11.2017 17:25:00,25.11.2017 00:00:00,01.01.1900 17:25:00,25.11.2017 16:25:00,25.11.2017 00:00:00,01.01.1900 16:25:00,"ACE","BOD",04.11.2017 00:00:00,24.03.2018 00:00:00,"     6 ","AY","J","32B"
"AY",955,"0955","01",25.11.2017 15:35:00,25.11.2017 00:00:00,01.01.1900 15:35:00,25.11.2017 13:35:00,25.11.2017 00:00:00,01.01.1900 13:35:00,25.11.2017 16:10:00,25.11.2017 00:00:00,01.01.1900 16:10:00,25.11.2017 15:10:00,25.11.2017 00:00:00,01.01.1900 15:10:00,"HEL","CPH",25.11.2017 00:00:00,02.12.2017 00:00:00,"     6 ","AY","J","319"
"AY",441,"0441","01",25.11.2017 16:00:00,25.11.2017 00:00:00,01.01.1900 16:00:00,25.11.2017 14:00:00,25.11.2017 00:00:00,01.01.1900 14:00:00,25.11.2017 17:05:00,25.11.2017 00:00:00,01.01.1900 17:05:00,25.11.2017 15:05:00,25.11.2017 00:00:00,01.01.1900 15:05:00,"HEL","OUL",25.11.2017 00:00:00,25.11.2017 00:00:00,"     6 ","AY","J","320"
"AY",1337,"1337","01",25.11.2017 16:00:00,25.11.2017 00:00:00,01.01.1900 16:00:00,25.11.2017 14:00:00,25.11.2017 00:00:00,01.01.1900 14:00:00,25.11.2017 17:10:00,25.11.2017 00:00:00,01.01.1900 17:10:00,25.11.2017 17:10:00,25.11.2017 00:00:00,01.01.1900 17:10:00,"HEL","LHR",31.10.2017 00:00:00,05.12.2017 00:00:00," 2   6 ","AY","J","320"
"AY",1755,"1755","01",25.11.2017 16:05:00,25.11.2017 00:00:00,01.01.1900 16:05:00,25.11.2017 14:05:00,25.11.2017 00:00:00,01.01.1900 14:05:00,25.11.2017 18:05:00,25.11.2017 00:00:00,01.01.1900 18:05:00,25.11.2017 17:05:00,25.11.2017 00:00:00,01.01.1900 17:05:00,"HEL","MXP",30.10.2017 00:00:00,14.12.2017 00:00:00,"123456 ","AY","J","319"
"AY",1577,"1577","01",25.11.2017 16:05:00,25.11.2017 00:00:00,01.01.1900 16:05:00,25.11.2017 14:05:00,25.11.2017 00:00:00,01.01.1900 14:05:00,25.11.2017 18:10:00,25.11.2017 00:00:00,01.01.1900 18:10:00,25.11.2017 17:10:00,25.11.2017 00:00:00,01.01.1900 17:10:00,"HEL","CDG",20.11.2017 00:00:00,27.11.2017 00:00:00,"1    6 ","AY","J","320"
"AY",993,"0993","01",25.11.2017 16:10:00,25.11.2017 00:00:00,01.01.1900 16:10:00,25.11.2017 14:10:00,25.11.2017 00:00:00,01.01.1900 14:10:00,25.11.2017 18:00:00,25.11.2017 00:00:00,01.01.1900 18:00:00,25.11.2017 18:00:00,25.11.2017 00:00:00,01.01.1900 18:00:00,"HEL","KEF",04.11.2017 00:00:00,24.03.2018 00:00:00,"     6 ","AY","J","32B"
"AY",815,"0815","01",25.11.2017 16:15:00,25.11.2017 00:00:00,01.01.1900 16:15:00,25.11.2017 14:15:00,25.11.2017 00:00:00,01.01.1900 14:15:00,25.11.2017 16:15:00,25.11.2017 00:00:00,01.01.1900 16:15:00,25.11.2017 15:15:00,25.11.2017 00:00:00,01.01.1900 15:15:00,"HEL","ARN",25.11.2017 00:00:00,25.11.2017 00:00:00,"     6 ","AY","J","32B"
"AY",1405,"1405","01",25.11.2017 16:20:00,25.11.2017 00:00:00,01.01.1900 16:20:00,25.11.2017 14:20:00,25.11.2017 00:00:00,01.01.1900 14:20:00,25.11.2017 17:50:00,25.11.2017 00:00:00,01.01.1900 17:50:00,25.11.2017 16:50:00,25.11.2017 00:00:00,01.01.1900 16:50:00,"HEL","MUC",04.11.2017 00:00:00,24.03.2018 00:00:00,"     6 ","AY","J","320"
"AY",535,"0535","01",25.11.2017 16:20:00,25.11.2017 00:00:00,01.01.1900 16:20:00,25.11.2017 14:20:00,25.11.2017 00:00:00,01.01.1900 14:20:00,25.11.2017 17:40:00,25.11.2017 00:00:00,01.01.1900 17:40:00,25.11.2017 15:40:00,25.11.2017 00:00:00,01.01.1900 15:40:00,"HEL","RVN",18.11.2017 00:00:00,02.12.2017 00:00:00," 2   6 ","AY","J","32B"
"AY",1673,"1673","01",25.11.2017 16:25:00,25.11.2017 00:00:00,01.01.1900 16:25:00,25.11.2017 14:25:00,25.11.2017 00:00:00,01.01.1900 14:25:00,25.11.2017 20:05:00,25.11.2017 00:00:00,01.01.1900 20:05:00,25.11.2017 19:05:00,25.11.2017 00:00:00,01.01.1900 19:05:00,"HEL","AGP",25.11.2017 00:00:00,25.11.2017 00:00:00,"     6 ","AY","J","320"
"AY",1371,"1371","01",25.11.2017 16:25:00,25.11.2017 00:00:00,01.01.1900 16:25:00,25.11.2017 14:25:00,25.11.2017 00:00:00,01.01.1900 14:25:00,25.11.2017 17:10:00,25.11.2017 00:00:00,01.01.1900 17:10:00,25.11.2017 17:10:00,25.11.2017 00:00:00,01.01.1900 17:10:00,"HEL","EDI",04.11.2017 00:00:00,06.01.2018 00:00:00,"     6 ","AY","J","319"
"AY",1513,"1513","01",25.11.2017 16:30:00,25.11.2017 00:00:00,01.01.1900 16:30:00,25.11.2017 14:30:00,25.11.2017 00:00:00,01.01.1900 14:30:00,25.11.2017 18:20:00,25.11.2017 00:00:00,01.01.1900 18:20:00,25.11.2017 17:20:00,25.11.2017 00:00:00,01.01.1900 17:20:00,"HEL","ZRH",04.11.2017 00:00:00,24.03.2018 00:00:00,"     6 ","AY","J","320"
"AY",487,"0487","01",25.11.2017 16:30:00,25.11.2017 00:00:00,01.01.1900 16:30:00,25.11.2017 14:30:00,25.11.2017 00:00:00,01.01.1900 14:30:00,25.11.2017 17:45:00,25.11.2017 00:00:00,01.01.1900 17:45:00,25.11.2017 15:45:00,25.11.2017 00:00:00,01.01.1900 15:45:00,"HEL","KAO",25.11.2017 00:00:00,02.12.2017 00:00:00,"     6 ","AY","J","321"
"AY",1769,"1769","01",25.11.2017 16:30:00,25.11.2017 00:00:00,01.01.1900 16:30:00,25.11.2017 14:30:00,25.11.2017 00:00:00,01.01.1900 14:30:00,25.11.2017 18:50:00,25.11.2017 00:00:00,01.01.1900 18:50:00,25.11.2017 17:50:00,25.11.2017 00:00:00,01.01.1900 17:50:00,"HEL","FCO",22.11.2017 00:00:00,27.11.2017 00:00:00,"1 34567","AY","J","32B"
"AY",639,"0639","01",25.11.2017 16:35:00,25.11.2017 00:00:00,01.01.1900 16:35:00,25.11.2017 14:35:00,25.11.2017 00:00:00,01.01.1900 14:35:00,25.11.2017 18:10:00,25.11.2017 00:00:00,01.01.1900 18:10:00,25.11.2017 16:10:00,25.11.2017 00:00:00,01.01.1900 16:10:00,"HEL","IVL",29.10.2017 00:00:00,29.11.2017 00:00:00,"1234567","AY","J","321"
"AY",639,"0639","01",25.11.2017 16:35:00,25.11.2017 00:00:00,01.01.1900 16:35:00,25.11.2017 14:35:00,25.11.2017 00:00:00,01.01.1900 14:35:00,25.11.2017 18:05:00,25.11.2017 00:00:00,01.01.1900 18:05:00,25.11.2017 16:05:00,25.11.2017 00:00:00,01.01.1900 16:05:00,"HEL","KTT",25.11.2017 00:00:00,25.11.2017 00:00:00,"     6 ","AY","J","321"
"AY",1305,"1305","01",25.11.2017 16:40:00,25.11.2017 00:00:00,01.01.1900 16:40:00,25.11.2017 14:40:00,25.11.2017 00:00:00,01.01.1900 14:40:00,25.11.2017 18:15:00,25.11.2017 00:00:00,01.01.1900 18:15:00,25.11.2017 17:15:00,25.11.2017 00:00:00,01.01.1900 17:15:00,"HEL","AMS",18.11.2017 00:00:00,25.11.2017 00:00:00,"     67","AY","J","321"
"AY",915,"0915","01",25.11.2017 16:40:00,25.11.2017 00:00:00,01.01.1900 16:40:00,25.11.2017 14:40:00,25.11.2017 00:00:00,01.01.1900 14:40:00,25.11.2017 17:15:00,25.11.2017 00:00:00,01.01.1900 17:15:00,25.11.2017 16:15:00,25.11.2017 00:00:00,01.01.1900 16:15:00,"HEL","OSL",04.11.2017 00:00:00,24.03.2018 00:00:00,"     6 ","AY","J","319"
"AY",443,"0443","01",25.11.2017 16:50:00,25.11.2017 00:00:00,01.01.1900 16:50:00,25.11.2017 14:50:00,25.11.2017 00:00:00,01.01.1900 14:50:00,25.11.2017 17:55:00,25.11.2017 00:00:00,01.01.1900 17:55:00,25.11.2017 15:55:00,25.11.2017 00:00:00,01.01.1900 15:55:00,"HEL","OUL",25.11.2017 00:00:00,30.11.2017 00:00:00,"   4 6 ","AY","J","32B"
"AY",101,"0101","01",25.11.2017 16:55:00,25.11.2017 00:00:00,01.01.1900 16:55:00,25.11.2017 14:55:00,25.11.2017 00:00:00,01.01.1900 14:55:00,26.11.2017 08:40:00,26.11.2017 00:00:00,01.01.1900 08:40:00,26.11.2017 00:40:00,26.11.2017 00:00:00,01.01.1900 00:40:00,"HEL","HKG",31.10.2017 00:00:00,24.03.2018 00:00:00," 2 4 6 ","AY","J","359"
"AY",7,"0007","01",25.11.2017 16:55:00,25.11.2017 00:00:00,01.01.1900 16:55:00,25.11.2017 14:55:00,25.11.2017 00:00:00,01.01.1900 14:55:00,25.11.2017 21:05:00,25.11.2017 00:00:00,01.01.1900 21:05:00,26.11.2017 02:05:00,26.11.2017 00:00:00,01.01.1900 02:05:00,"HEL","MIA",09.11.2017 00:00:00,10.03.2018 00:00:00,"   4 6 ","AY","J","333"
"AY",1415,"1415","01",25.11.2017 16:55:00,25.11.2017 00:00:00,01.01.1900 16:55:00,25.11.2017 14:55:00,25.11.2017 00:00:00,01.01.1900 14:55:00,25.11.2017 18:35:00,25.11.2017 00:00:00,01.01.1900 18:35:00,25.11.2017 17:35:00,25.11.2017 00:00:00,01.01.1900 17:35:00,"HEL","FRA",04.11.2017 00:00:00,24.03.2018 00:00:00,"     6 ","AY","J","319"
"AY",1724,"1724","01",25.11.2017 14:55:00,25.11.2017 00:00:00,01.01.1900 14:55:00,25.11.2017 14:55:00,25.11.2017 00:00:00,01.01.1900 14:55:00,25.11.2017 23:05:00,25.11.2017 00:00:00,01.01.1900 23:05:00,25.11.2017 21:05:00,25.11.2017 00:00:00,01.01.1900 21:05:00,"LPA","HEL",04.11.2017 00:00:00,24.03.2018 00:00:00,"     6 ","AY","J","32B"
"AY",1661,"1661","01",25.11.2017 17:00:00,25.11.2017 00:00:00,01.01.1900 17:00:00,25.11.2017 15:00:00,25.11.2017 00:00:00,01.01.1900 15:00:00,25.11.2017 20:25:00,25.11.2017 00:00:00,01.01.1900 20:25:00,25.11.2017 19:25:00,25.11.2017 00:00:00,01.01.1900 19:25:00,"HEL","MAD",29.10.2017 00:00:00,23.12.2017 00:00:00,"1234567","AY","J","32B"
"AY",1435,"1435","01",25.11.2017 17:00:00,25.11.2017 00:00:00,01.01.1900 17:00:00,25.11.2017 15:00:00,25.11.2017 00:00:00,01.01.1900 15:00:00,25.11.2017 18:00:00,25.11.2017 00:00:00,01.01.1900 18:00:00,25.11.2017 17:00:00,25.11.2017 00:00:00,01.01.1900 17:00:00,"HEL","TXL",18.11.2017 00:00:00,25.11.2017 00:00:00," 2   67","AY","J","321"
"AY",141,"0141","01",25.11.2017 17:00:00,25.11.2017 00:00:00,01.01.1900 17:00:00,25.11.2017 15:00:00,25.11.2017 00:00:00,01.01.1900 15:00:00,26.11.2017 07:25:00,26.11.2017 00:00:00,01.01.1900 07:25:00,26.11.2017 00:25:00,26.11.2017 00:00:00,01.01.1900 00:25:00,"HEL","BKK",30.10.2017 00:00:00,23.12.2017 00:00:00,"123456 ","AY","J","359"
"AY",1255,"1255","01",25.11.2017 17:10:00,25.11.2017 00:00:00,01.01.1900 17:10:00,25.11.2017 15:10:00,25.11.2017 00:00:00,01.01.1900 15:10:00,25.11.2017 18:30:00,25.11.2017 00:00:00,01.01.1900 18:30:00,25.11.2017 17:30:00,25.11.2017 00:00:00,01.01.1900 17:30:00,"HEL","BUD",29.10.2017 00:00:00,23.12.2017 00:00:00," 2 4 67","AY","J","319"
"AY",79,"0079","01",25.11.2017 17:15:00,25.11.2017 00:00:00,01.01.1900 17:15:00,25.11.2017 15:15:00,25.11.2017 00:00:00,01.01.1900 15:15:00,26.11.2017 09:40:00,26.11.2017 00:00:00,01.01.1900 09:40:00,26.11.2017 00:40:00,26.11.2017 00:00:00,01.01.1900 00:40:00,"HEL","NGO",30.10.2017 00:00:00,23.12.2017 00:00:00,"1 3456 ","AY","J","333"
"AY",73,"0073","01",25.11.2017 17:20:00,25.11.2017 00:00:00,01.01.1900 17:20:00,25.11.2017 15:20:00,25.11.2017 00:00:00,01.01.1900 15:20:00,26.11.2017 10:00:00,26.11.2017 00:00:00,01.01.1900 10:00:00,26.11.2017 01:00:00,26.11.2017 00:00:00,01.01.1900 01:00:00,"HEL","NRT",29.10.2017 00:00:00,23.12.2017 00:00:00,"1234567","AY","J","359"
"AY",77,"0077","01",25.11.2017 17:25:00,25.11.2017 00:00:00,01.01.1900 17:25:00,25.11.2017 15:25:00,25.11.2017 00:00:00,01.01.1900 15:25:00,26.11.2017 10:00:00,26.11.2017 00:00:00,01.01.1900 10:00:00,26.11.2017 01:00:00,26.11.2017 00:00:00,01.01.1900 01:00:00,"HEL","KIX",29.10.2017 00:00:00,23.12.2017 00:00:00,"1 3 567","AY","J","333"
"AY",87,"0087","01",25.11.2017 17:25:00,25.11.2017 00:00:00,01.01.1900 17:25:00,25.11.2017 15:25:00,25.11.2017 00:00:00,01.01.1900 15:25:00,26.11.2017 08:15:00,26.11.2017 00:00:00,01.01.1900 08:15:00,26.11.2017 00:15:00,26.11.2017 00:00:00,01.01.1900 00:15:00,"HEL","PVG",29.10.2017 00:00:00,23.12.2017 00:00:00,"1234567","AY","J","359"
"AY",1653,"1653","01",25.11.2017 17:25:00,25.11.2017 00:00:00,01.01.1900 17:25:00,25.11.2017 15:25:00,25.11.2017 00:00:00,01.01.1900 15:25:00,25.11.2017 20:20:00,25.11.2017 00:00:00,01.01.1900 20:20:00,25.11.2017 19:20:00,25.11.2017 00:00:00,01.01.1900 19:20:00,"HEL","BCN",29.10.2017 00:00:00,23.12.2017 00:00:00,"1234567","AY","J","32B"
"AY",1341,"1341","01",25.11.2017 17:25:00,25.11.2017 00:00:00,01.01.1900 17:25:00,25.11.2017 15:25:00,25.11.2017 00:00:00,01.01.1900 15:25:00,25.11.2017 18:35:00,25.11.2017 00:00:00,01.01.1900 18:35:00,25.11.2017 18:35:00,25.11.2017 00:00:00,01.01.1900 18:35:00,"HEL","LHR",29.10.2017 00:00:00,24.12.2017 00:00:00,"1234567","AY","J","320"
"AY",41,"0041","01",25.11.2017 17:30:00,25.11.2017 00:00:00,01.01.1900 17:30:00,25.11.2017 15:30:00,25.11.2017 00:00:00,01.01.1900 15:30:00,26.11.2017 09:10:00,26.11.2017 00:00:00,01.01.1900 09:10:00,26.11.2017 00:10:00,26.11.2017 00:00:00,01.01.1900 00:10:00,"HEL","ICN",29.10.2017 00:00:00,23.12.2017 00:00:00,"1234567","AY","J","359"
"AY",442,"0442","01",25.11.2017 17:35:00,25.11.2017 00:00:00,01.01.1900 17:35:00,25.11.2017 15:35:00,25.11.2017 00:00:00,01.01.1900 15:35:00,25.11.2017 18:35:00,25.11.2017 00:00:00,01.01.1900 18:35:00,25.11.2017 16:35:00,25.11.2017 00:00:00,01.01.1900 16:35:00,"OUL","HEL",25.11.2017 00:00:00,25.11.2017 00:00:00,"     6 ","AY","J","320"
"AY",1223,"1223","01",25.11.2017 17:35:00,25.11.2017 00:00:00,01.01.1900 17:35:00,25.11.2017 15:35:00,25.11.2017 00:00:00,01.01.1900 15:35:00,25.11.2017 18:45:00,25.11.2017 00:00:00,01.01.1900 18:45:00,25.11.2017 17:45:00,25.11.2017 00:00:00,01.01.1900 17:45:00,"HEL","PRG",04.11.2017 00:00:00,09.12.2017 00:00:00,"     6 ","AY","J","320"
